"day","rider","rank","time","bonus","penalty","start_location","start_country_code","start_country_name","finish_location","finish_country_code","finish_country_name","length","type","name","team"
"2023-07-25",98,90,11631,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Clément Russo","GROUPAMA-FDJ"
"2023-07-25",33,91,11633,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Kasper Asgreen","EF EDUCATION - EASYPOST"
"2023-07-25",118,92,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Matteo Trentin","TUDOR PRO CYCLING TEAM"
"2023-07-25",32,93,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Vincenzo Albanese","EF EDUCATION - EASYPOST"
"2023-07-25",218,94,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Brent Van Moer","LOTTO"
"2023-07-25",128,95,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Mauro Schmid","TEAM JAYCO ALULA"
"2023-07-25",23,96,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Pascal Eenkhoorn","SOUDAL QUICK-STEP"
"2023-07-25",76,97,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Mick Van Dijke","RED BULL - BORA - HANSGROHE"
"2023-07-25",102,98,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Silvan Dillier","ALPECIN-DECEUNINCK"
"2023-07-25",145,99,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Ivan Garcia Cortina","MOVISTAR TEAM"
"2023-07-25",26,100,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Maximilian Schachmann","SOUDAL QUICK-STEP"
"2023-07-25",58,101,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Fred Wright","BAHRAIN VICTORIOUS"
"2023-07-25",193,102,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Pavel Bittner","TEAM PICNIC POSTNL"
"2023-07-25",196,103,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Niklas Märkl","TEAM PICNIC POSTNL"
"2023-07-25",202,104,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Pascal Ackermann","ISRAEL - PREMIER TECH"
"2023-07-25",174,105,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Clément Champoussin","XDS ASTANA TEAM"
"2023-07-25",42,106,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Louis Barre","INTERMARCHÉ - WANTY"
"2023-07-25",147,107,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Ivan Romeo Abad","MOVISTAR TEAM"
"2023-07-25",143,108,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Pablo Castrillo Zapater","MOVISTAR TEAM"
"2023-07-25",194,109,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Sean Flynn","TEAM PICNIC POSTNL"
"2023-07-25",68,110,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Samuel Watson","INEOS GRENADIERS"
"2023-07-25",195,111,11684,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Tobias Lund Andresen","TEAM PICNIC POSTNL"
"2023-07-25",205,112,11725,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Matis Louvel","ISRAEL - PREMIER TECH"
"2023-07-25",187,113,11725,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Anthony Turgis","TOTALENERGIES"
"2023-07-25",167,114,11729,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Benjamin Thomas","COFIDIS"
"2023-07-25",57,115,11730,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Robert Stannard","BAHRAIN VICTORIOUS"
"2023-07-25",132,116,11730,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Amaury Capiot","ARKEA-B&B HOTELS"
"2023-07-25",116,117,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Marius Mayrhofer","TUDOR PRO CYCLING TEAM"
"2023-07-25",81,118,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Jonathan Milan","LIDL-TREK"
"2023-07-25",12,119,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Edoardo Affini","TEAM VISMA | LEASE A BIKE"
"2023-07-25",207,120,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Krists Neilands","ISRAEL - PREMIER TECH"
"2023-07-25",134,121,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Arnaud Demare","ARKEA-B&B HOTELS"
"2023-07-25",175,122,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Yevgeniy Fedorov","XDS ASTANA TEAM"
"2023-07-25",206,123,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Alexey Lutsenko","ISRAEL - PREMIER TECH"
"2023-07-25",203,124,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Joseph Blackmore","ISRAEL - PREMIER TECH"
"2023-07-25",17,125,11738,0,0,"Albertville","FRA","France","La Plagne","FRA","France","93.1","mountain","Wout Van Aert","TEAM VISMA | LEASE A BIKE"
